Location,Postcode,City
Taman New Taiping,34000,Taiping
Taman Panglima,34000,Taiping
Taman Panglima Jaya,34000,Taiping
Taman Pengkalan Sentosa,34000,Taiping
Taman Pengly,34000,Taiping
Taman Perak,34000,Taiping
Taman Permai Kuning,34000,Taiping
Taman Pertama,34000,Taiping
Taman Pertama (Fasa 1 - 3),34000,Taiping
Taman Raja Idris,34000,Taiping
Taman Razak,34000,Taiping
Taman Ria,34000,Taiping
Taman Saga,34000,Taiping
Taman Saujana Jaya,34000,Taiping
Taman Saujana Jaya (Fasa 1 - 2),34000,Taiping
Taman Semarak 2,34000,Taiping
Taman Sening,34000,Taiping
Taman Sentosa,34000,Taiping
Taman Seri Hijau,34000,Taiping
Taman Seri Kota,34000,Taiping
Taman Seri Pinang,34000,Taiping
Taman Setia,34000,Taiping
Taman Simpang Maamor,34000,Taiping
Taman Simpang Setia,34000,Taiping
Taman Sungai Mas (Fasa 2),34000,Taiping
Taman Suria,34000,Taiping
Taman Suria Permai,34000,Taiping
Taman Taiping,34000,Taiping
Taman Taiping Selatan,34000,Taiping
Taman Tasek Indah,34000,Taiping
Taman Tasek Jaya,34000,Taiping
Taman Tasek Permai,34000,Taiping
Taman Tasik Taiping,34000,Taiping
Taman Tekah Jaya,34000,Taiping
Taman Tekah Permai,34000,Taiping
Taman Temenggong,34000,Taiping
Taman Tupai Mas,34000,Taiping
Taman Utama,34000,Taiping
Taman Zenith,34000,Taiping
Tupai,34000,Taiping
Asam Kumbang,34000,Taiping
Aulong,34000,Taiping
Bukit Drammond,34000,Taiping
Denero Line,34000,Taiping
Jalan Simpang (Km 4),34000,Taiping
Jalan Tasek,34000,Taiping
Kampung Aman,34000,Taiping
Kampung Baru,34000,Taiping
Kampung Baru Larut Tin,34000,Taiping
Kampung Baru Taman Long Jaafar B,34000,Taiping
Kampung Belakang Mesjid,34000,Taiping
Kampung Benggali,34000,Taiping
Kampung Boyan,34000,Taiping
Kampung Boyan Baru,34000,Taiping
Kampung Gugup,34000,Taiping
Kampung Jambu,34000,Taiping
Kampung Klian Pauh Baru,34000,Taiping
Kampung Lama Larut Tin,34000,Taiping
Kampung Larut Tin,34000,Taiping
Kampung Larut Tin Sambungan,34000,Taiping
Kampung Larut Tin Sempadan,34000,Taiping
Kampung Lawan Kuda Lama,34000,Taiping
Kampung Maharaja Lela,34000,Taiping
Kampung Pak Darus,34000,Taiping
Kampung Pecah Batu,34000,Taiping
Kampung Peng Loong,34000,Taiping
Kampung Potong Pinang,34000,Taiping
Kampung Potong Pinang A,34000,Taiping
Kampung Sentosa,34000,Taiping
Kampung Tekah,34000,Taiping
Kampung Ulu Tupai,34000,Taiping
Kelapa Line,34000,Taiping
Parr Village,34000,Taiping
Pokok Assam,34000,Taiping
Pokok Assam Tambahan,34000,Taiping
Rancangan Rumah Awam Fasa 2,34000,Taiping
RPT Peduka Setia,34000,Taiping
Rumah Awam Batu 2 1/2,34000,Taiping
Rumah Pangsa Jalan Tupai,34000,Taiping
Seleno Line,34000,Taiping
Taiping,34000,Taiping
Taiping Villa (Condo),34000,Taiping
Taman Anjung Semarak,34000,Taiping
Taman Assamara,34000,Taiping
Taman Aulong Maju,34000,Taiping
Taman Aun Say,34000,Taiping
Taman Aur Mesra,34000,Taiping
Taman Aur Utama,34000,Taiping
Taman Bersatu,34000,Taiping
Taman Bersatu (Flat),34000,Taiping
Taman Bukit Mas,34000,Taiping
Taman Bukit Mas (Fasa 2),34000,Taiping
Taman CK Mansion,34000,Taiping
Taman Dato Sri Razak,34000,Taiping
Taman Desa Cemerlang,34000,Taiping
Taman Ehsan,34000,Taiping
Taman Eliathamby,34000,Taiping
Taman Emas,34000,Taiping
Taman Emas Kuning,34000,Taiping
Taman Green House Area,34000,Taiping
Banggol Chempaka,34030,Taiping
Banggol Rendang,34030,Taiping
Bendang Nibong,34030,Taiping
Bukit Chempedak,34030,Taiping
Bukit Gantang,34030,Taiping
Dusun Batak,34030,Taiping
Kampung Tengah,34030,Taiping
Paya Kelubi,34030,Taiping
Seri Taman,34030,Taiping
Sungai Petai,34030,Taiping
Sungai Serai,34030,Taiping
Taiping (Km 18),34030,Taiping
Jalan Abdul Karim,34100,Selama
Jalan Lampin,34100,Selama
Jalan Taman Merdeka,34100,Selama
Kampung Appavoo,34100,Selama
Kampung Awang,34100,Selama
Kampung Baru Terap,34100,Selama
Kampung Batu 3,34100,Selama
Kampung Batu 30,34100,Selama
Kampung Guah Petai,34100,Selama
Kampung Gudang,34100,Selama
Kampung Itam,34100,Selama
Kampung Medan,34100,Selama
Kampung Raja,34100,Selama
Kampung Seberang Rakit,34100,Selama
Kampung Sungai Malau Luar,34100,Selama
Kampung Sungai Semut,34100,Selama
Kampung Sungai Terap,34100,Selama
Kampung Tebing Tinggi,34100,Selama
Selama,34100,Selama
Sungai Lamping,34100,Selama
Taman Guru,34100,Selama
Taman Jalan Menteri,34100,Selama
Taman Kaya,34100,Selama
Taman Menteri,34100,Selama
Taman Merdeka,34100,Selama
Taman Nesa,34100,Selama
Taman Permai (1 - 2),34100,Selama
Taman Permai Jaya,34100,Selama
Titi Gajah,34100,Selama
Taman Seri Jaya,34120,Selama
Felda Ijok,34130,Selama
Kampung Baru Batu 5,34130,Selama
Kampung Baru Batu 85,34130,Selama
Kampung Batu 4,34130,Selama
Kampung Kubu Gajah,34130,Selama
Kampung Payah Geli,34130,Selama
Kampung Sungai Dendang,34130,Selama
Kampung Sungai Jambu,34130,Selama
Kampung Sungai Lempong,34130,Selama
Kampung Sungai Pendang,34130,Selama
Kampung Titi Ijok,34130,Selama
Kubu Gajah,34130,Selama
Selama (Km 6),34130,Selama
Sungai Jambu,34130,Selama
Sungai Lembah Keluang,34130,Selama
Sungai Malau,34130,Selama
Sungai Malau Estate,34130,Selama
Tanah Felcra,34130,Selama
Titi Ijok,34130,Selama
Kampung Tengah Rantau Panjang,34140,Rantau Panjang
Kampung Tengah Tanjong Lengkong,34140,Rantau Panjang
Kampung Tengah Ulu Mengkuang,34140,Rantau Panjang
Kampung Tok Mat Shah,34140,Rantau Panjang
Kampung Tua,34140,Rantau Panjang
Kampung Ulu Damak,34140,Rantau Panjang
Kampung Ulu Kepong,34140,Rantau Panjang
Kampung Ulu Lengkong,34140,Rantau Panjang
Kampung Ulu Nor,34140,Rantau Panjang
Kebun Sayor,34140,Rantau Panjang
Kuala Sungai Rambutan,34140,Rantau Panjang
Padang Kering,34140,Rantau Panjang
Rantau Panjang,34140,Rantau Panjang
Selama (Km 154 - 158),34140,Rantau Panjang
Simpang Empat,34140,Rantau Panjang
Simpang Tiga,34140,Rantau Panjang
Sumpit Beras,34140,Rantau Panjang
Sungai Ayer Kuning,34140,Rantau Panjang
Sungai Bayor,34140,Rantau Panjang
Sungai Bedarah Ulu,34140,Rantau Panjang
Sungai Bedarah,34140,Rantau Panjang
Sungai Bedarah Hilir,34140,Rantau Panjang
Sungai Bedarah Hulu,34140,Rantau Panjang
Sungai Kuning,34140,Rantau Panjang
Sungai Nor,34140,Rantau Panjang
Sungai Rambutan,34140,Rantau Panjang
Sungai Rambutan Tengah,34140,Rantau Panjang
Sungai Siputeh,34140,Rantau Panjang
Tanjung Lengkong,34140,Rantau Panjang
Tapah Hilir,34140,Rantau Panjang
Tapah Tengah,34140,Rantau Panjang
Tebing Tinggi,34140,Rantau Panjang
Teluk Tapah,34140,Rantau Panjang
Ulu Kerong,34140,Rantau Panjang
Ulu Mengkuang,34140,Rantau Panjang
Ulu Nor,34140,Rantau Panjang
Banggol Jas,34140,Rantau Panjang
Belukar Hantu,34140,Rantau Panjang
Bukit Torak,34140,Rantau Panjang
Felcra Sumpit Beras,34140,Rantau Panjang
Jalan JPS Sungai Bedarah,34140,Rantau Panjang
Jalan Lubuk Gajah,34140,Rantau Panjang
Kampung Anak Sungai Rambutan,34140,Rantau Panjang
Kampung Banggol Jas,34140,Rantau Panjang
Kampung Baru (Bukit Penyengat),34140,Rantau Panjang
Kampung Batu 7,34140,Rantau Panjang
Kampung Batu Enam,34140,Rantau Panjang
Kampung Batu Tujoh,34140,Rantau Panjang
Kampung Bukit Bertam,34140,Rantau Panjang
Kampung Bukit Bertingkat,34140,Rantau Panjang
Kampung Bukit Sungai Nor,34140,Rantau Panjang
Kampung Bukit Torak,34140,Rantau Panjang
Kampung Chin Ah Low,34140,Rantau Panjang
Kampung Chin Ah Lau,34140,Rantau Panjang
Kampung Dakwah,34140,Rantau Panjang
Kampung Damak Hilir,34140,Rantau Panjang
Kampung Garok,34140,Rantau Panjang
Kampung Kebun Sayor,34140,Rantau Panjang
Kampung Kuala Nor,34140,Rantau Panjang
Kampung Kuala Sungai Rambutan,34140,Rantau Panjang
Kampung Lalang,34140,Rantau Panjang
Kampung Lubok Buaya,34140,Rantau Panjang
Kampung Lubok Long,34140,Rantau Panjang
Kampung Lubok Pusing,34140,Rantau Panjang
Kampung Masjid,34140,Rantau Panjang
Kampung Merbau,34140,Rantau Panjang
Kampung Padang Kering,34140,Rantau Panjang
Kampung Paya,34140,Rantau Panjang
Kampung Sumatera,34140,Rantau Panjang
Kampung Sumpit Beras,34140,Rantau Panjang
Kampung Sungai Basong,34140,Rantau Panjang
Kampung Sungai Bayor,34140,Rantau Panjang
Kampung Sungai Bedarah (Jalan JPS),34140,Rantau Panjang
Kampung Sungai Kerong,34140,Rantau Panjang
Kampung Sungai Kuning,34140,Rantau Panjang
Kampung Sungai Nor,34140,Rantau Panjang
Kampung Sungai Rambutan,34140,Rantau Panjang
Kampung Sungai Setar,34140,Rantau Panjang
Kampung Tanjong Lengkong,34140,Rantau Panjang
Kampung Tapah Hulu,34140,Rantau Panjang
Kampung Tapah Tengah,34140,Rantau Panjang
Kampung Telok Garok,34140,Rantau Panjang
Kampung Telok Mas,34140,Rantau Panjang
Kampung Telok Tapah,34140,Rantau Panjang
Kampung Tengah,34140,Rantau Panjang
Kampung Tengah (Ulu Mengkuang),34140,Rantau Panjang
Kampung Tengah Bukit Bertam,34140,Rantau Panjang
Taman Intan,34200,Parit Buntar
Jalan Bawah Sungai Bakau,34200,Parit Buntar
Jalan Bharu,34200,Parit Buntar
Jalan Sempadan (Batu 3 - 4 1/4),34200,Parit Buntar
Kampung Benggali,34200,Parit Buntar
Kampung Dennistown,34200,Parit Buntar
Kampung Eow Seng,34200,Parit Buntar
Kampung Kedah,34200,Parit Buntar
Kampung Melaka,34200,Parit Buntar
Kampung Permatang Tok Mahat,34200,Parit Buntar
Kawasan Perindustrian,34200,Parit Buntar
Masjid Batu 5,34200,Parit Buntar
Masjid Tok Ngah Darat,34200,Parit Buntar
Parit Buntar,34200,Parit Buntar
Parit Haji Amin (Jalan Baharu),34200,Parit Buntar
Parit Haji Napis (Jalan Baharu),34200,Parit Buntar
Parit Haji Tahir,34200,Parit Buntar
Parit Haji Wahab (Jalan Baharu),34200,Parit Buntar
Parit Haji Yusof 3,34200,Parit Buntar
Parit Kasa,34200,Parit Buntar
Parit Mat Aris,34200,Parit Buntar
Parit Tok Ngah (Jalan Baharu),34200,Parit Buntar
Perumahan Peladang Kos,34200,Parit Buntar
Rumah Awam Kos Rendah 4,34200,Parit Buntar
Simpang Empat Jalan Sempadan,34200,Parit Buntar
Simpang Empat Kampung Kedah,34200,Parit Buntar
Simpang Lima,34200,Parit Buntar
Simpang Tiga,34200,Parit Buntar
Sungai Bakau,34200,Parit Buntar
Sungai Rawa,34200,Parit Buntar
Sungai Setar,34200,Parit Buntar
Taman Damai 1 - 3,34200,Parit Buntar
Taman Ismail Raof,34200,Parit Buntar
Taman Kerian,34200,Parit Buntar
Taman Krian Permai,34200,Parit Buntar
Taman Murni,34200,Parit Buntar
Taman Parit Buntar,34200,Parit Buntar
Taman Pekan Baharu,34200,Parit Buntar
Taman Seri Tengara,34200,Parit Buntar
Taman Seri Wangsar,34200,Parit Buntar
Taman Setia Jaya,34200,Parit Buntar
Taman Wawasan,34200,Parit Buntar
Titi Serong,34200,Parit Buntar
Bagan Cina,34250,Tanjong Piandang
Bagan Selatan,34250,Tanjong Piandang
Bagan Tiang,34250,Tanjong Piandang
Bagan Utara,34250,Tanjong Piandang
Jalan Pantai (Batu 10),34250,Tanjong Piandang
Kampung Bagan Tiang,34250,Tanjong Piandang
Kampung Baru Nelayan,34250,Tanjong Piandang
Kampung Kedai Empat,34250,Tanjong Piandang
Kampung Nelayan,34250,Tanjong Piandang
Kampung Pasir Gedabu,34250,Tanjong Piandang
Kampung Sungai Kota,34250,Tanjong Piandang
Kampung Tanah Baru,34250,Tanjong Piandang
Kampung Tersusun Bagan Tiang,34250,Tanjong Piandang
Kuala Bagan Tiang,34250,Tanjong Piandang
Masjid Parit Haji Wahab,34250,Tanjong Piandang
Parit 310,34250,Tanjong Piandang
Parit 377,34250,Tanjong Piandang
Parit 8D-L,34250,Tanjong Piandang
Parit Batu 11,34250,Tanjong Piandang
Parit Guan,34250,Tanjong Piandang
Parit Haji Adnan,34250,Tanjong Piandang
Parit Haji Awi,34250,Tanjong Piandang
Parit Haji Nasir,34250,Tanjong Piandang
Parit Haji Wahab,34250,Tanjong Piandang
Parit Haji Wahab Atas,34250,Tanjong Piandang
Parit Haji Wahab Bawah,34250,Tanjong Piandang
Parit Lebai Akhir,34250,Tanjong Piandang
Parit Lebai Akhir Bagan Tiang,34250,Tanjong Piandang
Parit Mat Alam,34250,Tanjong Piandang
Parit Mat Ali,34250,Tanjong Piandang
Parit Sungai Betul,34250,Tanjong Piandang
Parit Sungai Labu Atas,34250,Tanjong Piandang
Parit Sungai Labu Bawah,34250,Tanjong Piandang
Parit Taliair Kerani,34250,Tanjong Piandang
Parit Tanjong Piandang,34250,Tanjong Piandang
Parit Tebok Haji Musa,34250,Tanjong Piandang
Parit Tok Ngah,34250,Tanjong Piandang
Parit Tok Ngah Atas,34250,Tanjong Piandang
Parit Tok Ngah Batas Raja,34250,Tanjong Piandang
Parit Tok Ngah Bawah,34250,Tanjong Piandang
Sungai Betul,34250,Tanjong Piandang
Sungai Betul Atas,34250,Tanjong Piandang
Sungai Burong,34250,Tanjong Piandang
Sungai Kota,34250,Tanjong Piandang
Sungai Labu,34250,Tanjong Piandang
Tali Air 206 Sungai Betul Atas,34250,Tanjong Piandang
Tali Air Besar,34250,Tanjong Piandang
Taman Piandang Indah,34250,Tanjong Piandang
Taman Sentosa,34250,Tanjong Piandang
Tanah Baru,34250,Tanjong Piandang
Tanjung Piandang,34250,Tanjong Piandang
Tebok Haji Musa,34250,Tanjong Piandang
Tamai Seri Pongsu,34300,Bagan Serai
Taman Bagan Serai,34300,Bagan Serai
Taman Intan,34300,Bagan Serai
Taman Keramat,34300,Bagan Serai
Taman Keramat Indah,34300,Bagan Serai
Taman Krishnan,34300,Bagan Serai
Taman Mewah,34300,Bagan Serai
Taman Pang Yok Chin,34300,Bagan Serai
Taman Serai Emas,34300,Bagan Serai
Taman Serai Indah,34300,Bagan Serai
Taman serai Jaya,34300,Bagan Serai
Taman Serai Mayang,34300,Bagan Serai
Taman Serai Muda,34300,Bagan Serai
Taman Serai Murni,34300,Bagan Serai
Taman Serai Perdana,34300,Bagan Serai
Taman Serai Permai,34300,Bagan Serai
Taman Seri Gedong,34300,Bagan Serai
Taman Seri Krian,34300,Bagan Serai
Taman Seri Serai,34300,Bagan Serai
Tebok Jawa,34300,Bagan Serai
Tebok Jawa Matang Pasir,34300,Bagan Serai
Tebok Selekoh,34300,Bagan Serai
Teluk Jawa,34300,Bagan Serai
Teluk Seribu 2,34300,Bagan Serai
Alor Penyengat,34300,Bagan Serai
Alor Pongsu,34300,Bagan Serai
Bagan Serai,34300,Bagan Serai
Bagan Tebu,34300,Bagan Serai
Jalan Kampung Soon Lee,34300,Bagan Serai
Jalan Kurau (Batu 1/4 - 3 1/2),34300,Bagan Serai
Jalan Selama (Batu 1/4 - 1),34300,Bagan Serai
Jalan Taiping (Batu 9 - 11 1/2),34300,Bagan Serai
Kampung Alor Kubu,34300,Bagan Serai
Kampung Alor Singa,34300,Bagan Serai
Kampung Alor Singgah,34300,Bagan Serai
Kampung Baru,34300,Bagan Serai
Kampung Briah (Batu 8),34300,Bagan Serai
Kampung Briah Matang Pasir (Batu 8),34300,Bagan Serai
Kampung Depan Balai,34300,Bagan Serai
Kampung India,34300,Bagan Serai
Kampung Kedah,34300,Bagan Serai
Kampung Keramat,34300,Bagan Serai
Kampung Masjid,34300,Bagan Serai
Kampung Padri,34300,Bagan Serai
Kampung Soon Lee,34300,Bagan Serai
Kampung Telok,34300,Bagan Serai
Kampung Yasin,34300,Bagan Serai
Km 11 Sungai Bogak,34300,Bagan Serai
Km 13 Kampung Briah Matang Pasi,34300,Bagan Serai
Ladang Parsha,34300,Bagan Serai
Lembah Bariah,34300,Bagan Serai
Matang Gerdu,34300,Bagan Serai
Matang Jelutong,34300,Bagan Serai
Matang Pasir,34300,Bagan Serai
Parit 3,34300,Bagan Serai
Parit 8,34300,Bagan Serai
Parit 804,34300,Bagan Serai
Parit Abu Hassan,34300,Bagan Serai
Parit Ali Kallang (Atas),34300,Bagan Serai
Parit Ali Kallang (Bawah),34300,Bagan Serai
Parit Ayer Hitam,34300,Bagan Serai
Parit Gabis,34300,Bagan Serai
Parit Gabis (Atas & Bawah),34300,Bagan Serai
Parit Haji Ali,34300,Bagan Serai
Parit Haji Aman,34300,Bagan Serai
Parit Haji Hassan,34300,Bagan Serai
Parit Haji Hussain,34300,Bagan Serai
Parit Haji Ismail,34300,Bagan Serai
Parit Haji Kasim,34300,Bagan Serai
Parit Haji Tahir,34300,Bagan Serai
Parit Haji Taib,34300,Bagan Serai
Parit Haji Tain 1,34300,Bagan Serai
Parit Jawa,34300,Bagan Serai
Parit Lebai Kadir,34300,Bagan Serai
Parit Mat Keling,34300,Bagan Serai
Parit Mentara (2 - 3),34300,Bagan Serai
Parit Simpang 4,34300,Bagan Serai
Parit Simpang 5,34300,Bagan Serai
Parit Sulaiman,34300,Bagan Serai
Parit Sungai,34300,Bagan Serai
Parit Sungai Bogak,34300,Bagan Serai
Parit Sungai Dungun,34300,Bagan Serai
Parit Tuan Bridge,34300,Bagan Serai
Perumahan Peladang,34300,Bagan Serai
Samagagah Estate,34300,Bagan Serai
Sungai Bogak,34300,Bagan Serai
Sungai Bogak (Batu 7),34300,Bagan Serai
Sungai Butat,34300,Bagan Serai
Sungai Dungun,34300,Bagan Serai
Sungai Gedong,34300,Bagan Serai
Sungai Putat,34300,Bagan Serai
Sungai Rawa,34300,Bagan Serai
Sungai Semambu,34300,Bagan Serai
Sungai Semang,34300,Bagan Serai
Bukit Merah,34310,Bagan Serai
Changkat Lobak,34310,Bagan Serai
Kampung Balik Bukit,34310,Bagan Serai
Kampung Baru Pisang,34310,Bagan Serai
Kampung Bukit Tenggek,34310,Bagan Serai
Kampung Changkat Lobak,34310,Bagan Serai
Kampung Matang Tengah,34310,Bagan Serai
Kampung Perlis,34310,Bagan Serai
Kampung Seberang,34310,Bagan Serai
Kampung Seri Badak,34310,Bagan Serai
Kampung Tali Ayer,34310,Bagan Serai
Kampung Tebing Kolam,34310,Bagan Serai
Kampung Tengah,34310,Bagan Serai
Kampung Tepi Kolam,34310,Bagan Serai
Matang Tengah,34310,Bagan Serai
Teluk Seribu Satu,34310,Bagan Serai
Bagan Seberang,34350,Kuala Kurau
Jalan Ban Tepi Pantai,34350,Kuala Kurau
Kampung Agan,34350,Kuala Kurau
Kampung Baru Pandak Puteh,34350,Kuala Kurau
Kampung Batu 13 Tengah,34350,Kuala Kurau
Kampung Batu 14,34350,Kuala Kurau
Kampung Batu 4,34350,Kuala Kurau
Kampung Haji Mat Aris,34350,Kuala Kurau
Kampung Haji Salleh,34350,Kuala Kurau
Kampung Haji Taib,34350,Kuala Kurau
Kampung Kebun Sayor,34350,Kuala Kurau
Kampung Kedai Dua,34350,Kuala Kurau
Kampung Kedai Dua Pandak Puteh,34350,Kuala Kurau
Kampung Kuala Gula,34350,Kuala Kurau
Kampung Lian Seng,34350,Kuala Kurau
Kampung Masjid Batu,34350,Kuala Kurau
Kampung Melayu (Kuala Gula),34350,Kuala Kurau
Kampung Nasab,34350,Kuala Kurau
Kampung Nelayan,34350,Kuala Kurau
Kampung Nibong Hangus,34350,Kuala Kurau
Kampung Pandak Puteh,34350,Kuala Kurau
Kampung Parit Abas,34350,Kuala Kurau
Kampung Parit Abu Samah,34350,Kuala Kurau
Kampung Parit Haji Ali,34350,Kuala Kurau
Kampung Parit Haji Amin,34350,Kuala Kurau
Kampung Parit Haji Manan,34350,Kuala Kurau
Kampung Parit Haji Napis,34350,Kuala Kurau
Kampung Parit Haji Said,34350,Kuala Kurau
Kampung Parit Kolam,34350,Kuala Kurau
Kampung Parit Mat Ali,34350,Kuala Kurau
Kampung Parit Sungai Milan,34350,Kuala Kurau
Kampung Parit Tok HIM Darat,34350,Kuala Kurau
Kampung Parit Tok Kip,34350,Kuala Kurau
Kampung Perlis,34350,Kuala Kurau
Kampung Pintu Ayer,34350,Kuala Kurau
Kampung Raja Basah,34350,Kuala Kurau
Kampung Saad Langai,34350,Kuala Kurau
Kampung Seri Makmur (1 - 2),34350,Kuala Kurau
Kampung Simpang Tiga,34350,Kuala Kurau
Kampung Sungai Baru,34350,Kuala Kurau
Kampung Sungai Baru Darat,34350,Kuala Kurau
Kampung Sungai Baru Tengah,34350,Kuala Kurau
Kampung Tanjong Nipis,34350,Kuala Kurau
Kampung Telok Pial,34350,Kuala Kurau
Kampung Telok Pial Baroh,34350,Kuala Kurau
Kampung Telok Pial Tengah,34350,Kuala Kurau
Kampung Tersusun Kuala Gula,34350,Kuala Kurau
Kampung Tersusun Nibong Hangus,34350,Kuala Kurau
Kampung Tersusun Raja Basah,34350,Kuala Kurau
Kampung Tok Adam,34350,Kuala Kurau
Kampung Tok Ngah,34350,Kuala Kurau
Kampung Tok Pulut,34350,Kuala Kurau
Kuala Gula,34350,Kuala Kurau
Kuala Kurau,34350,Kuala Kurau
Ladang Gula,34350,Kuala Kurau
Ladang Gula Bahagian 55,34350,Kuala Kurau
Pandak Putih,34350,Kuala Kurau
Parit 30 (Jalan Pantai),34350,Kuala Kurau
Parit Gompong Batu 7,34350,Kuala Kurau
Parit Haji Manan,34350,Kuala Kurau
Parit Haji Samsuri,34350,Kuala Kurau
Parit Haji Yussof,34350,Kuala Kurau
Perumahan Awam 2 Sungai Dungun,34350,Kuala Kurau
Pulau Tempurong,34350,Kuala Kurau
Sungai Baharu,34350,Kuala Kurau
Sungai Siakap,34350,Kuala Kurau
Taman Kuala Kurau,34350,Kuala Kurau
Taman Kurau Indah Pondok Putih,34350,Kuala Kurau
Taman Kurau Jaya Pondok Putih,34350,Kuala Kurau
Taman Kurau Murni (Jalan Pantai),34350,Kuala Kurau
Taman Makmur (Jalan Pantai),34350,Kuala Kurau
Taman Seri Kurau,34350,Kuala Kurau
Tanjung Nipis,34350,Kuala Kurau
Telaga Ayer,34350,Kuala Kurau
Teluk Piah Baroh,34350,Kuala Kurau
Teluk Piai Tengah,34350,Kuala Kurau
Teluk Pial (Simpang Tiga),34350,Kuala Kurau
Alor Setanggok,34400,Simpang Ampat Semanggol
Batu 11 Jalan Kerian,34400,Simpang Ampat Semanggol
Bukit Keramat,34400,Simpang Ampat Semanggol
Bukit Merah Lake Town,34400,Simpang Ampat Semanggol
Gunung Semanggol,34400,Simpang Ampat Semanggol
Hotel Bukit Merah Resort,34400,Simpang Ampat Semanggol
Jalan Kerian,34400,Simpang Ampat Semanggol
Jalan Semanggol,34400,Simpang Ampat Semanggol
Kampung Ban Pisang,34400,Simpang Ampat Semanggol
Kampung Batu 2,34400,Simpang Ampat Semanggol
Kampung Bukit Semanggol,34400,Simpang Ampat Semanggol
Kampung Dew,34400,Simpang Ampat Semanggol
Kampung Gajah,34400,Simpang Ampat Semanggol
Kampung Jaya,34400,Simpang Ampat Semanggol
Kampung Kubu Gajah,34400,Simpang Ampat Semanggol
Kampung Matang Pasir,34400,Simpang Ampat Semanggol
Kampung Padang Lalang,34400,Simpang Ampat Semanggol
Kampung Parit 1 - 5,34400,Simpang Ampat Semanggol
Kampung Pelupor,34400,Simpang Ampat Semanggol
Kampung Permatang Pasir,34400,Simpang Ampat Semanggol
Kampung Pondok Tanjong,34400,Simpang Ampat Semanggol
Kampung Samagagah,34400,Simpang Ampat Semanggol
Kampung Seberang,34400,Simpang Ampat Semanggol
Kampung Selamat,34400,Simpang Ampat Semanggol
Kampung Selingsing,34400,Simpang Ampat Semanggol
Kampung Simpang Tiga,34400,Simpang Ampat Semanggol
Kampung Sungai Baru,34400,Simpang Ampat Semanggol
Kampung Sungai Kepar,34400,Simpang Ampat Semanggol
Kampung Sungai Perikan,34400,Simpang Ampat Semanggol
Kampung Sungai Pinang,34400,Simpang Ampat Semanggol
Kampung Sungai Protan,34400,Simpang Ampat Semanggol
Kampung Tanjong Bugis,34400,Simpang Ampat Semanggol
Kampung Tanjong Serani,34400,Simpang Ampat Semanggol
Kampung Tebok Matau,34400,Simpang Ampat Semanggol
Kampung Tebok Panchor,34400,Simpang Ampat Semanggol
Kampung Telok,34400,Simpang Ampat Semanggol
Kampung Teluk Sama Gagah,34400,Simpang Ampat Semanggol
Kampung Tengah,34400,Simpang Ampat Semanggol
Kampung Tersusun J/Gula,34400,Simpang Ampat Semanggol
Kampung Tua Simpang Ampat,34400,Simpang Ampat Semanggol
Kolam Air Tebok Panchor,34400,Simpang Ampat Semanggol
Kuala Kampung Tua,34400,Simpang Ampat Semanggol
Kuala Pari,34400,Simpang Ampat Semanggol
Kubu Gajah (Bukit Merah),34400,Simpang Ampat Semanggol
Ladang Charles Land,34400,Simpang Ampat Semanggol
Ladang Krian Road,34400,Simpang Ampat Semanggol
Lubok Buntar,34400,Simpang Ampat Semanggol
